id_dim_personne,id_parain
6471192567,3884429935
6471192687,NULL
6471198844,5937248007
6471199188,5086476618
6463993116,6381493357
6471200685,247476
6471216781,5972077425
6464005998,1613655871
6464009846,NULL
6471223020,2614689795
6471224701,NULL
6464021759,NULL
6464022085,3957919724
6471226702,NULL
6464053520,NULL
6459294324,NULL
6464069986,401331146
6464096551,NULL
6464136072,NULL
6459301954,NULL
6459303660,479652904
6464137613,4908805584
6459304960,5073111235
6464164506,5717534175
6451190838,NULL
6451208008,NULL
6451214690,NULL
6451232823,NULL
6451235519,6300480601
6465990210,3488285861
6465990454,5998921408
6451293144,NULL
6459332906,NULL
6451295128,NULL
6459333422,6371994554
6451312886,4228753493
6459336778,3591958591
6454874471,NULL
6454884038,4288911928
6454884069,NULL
6466017185,NULL
6459336990,6381503719
6454904623,NULL
6459337606,3451570406
6454950317,NULL
6454987859,NULL
6455028352,NULL
6466021168,NULL
6466116980,NULL
6459338094,5679681568
6459341641,NULL
6459342178,NULL
6459342245,6113161106
6459344720,NULL
6471262211,6151276108
6471262891,2985675851
6459348157,NULL
6471264909,5998921408
6471266470,NULL
6471266783,NULL
6466118937,3803128930
6471276859,2328157389
6471278381,NULL
6471281058,6009156687
6471281556,3563360812
6471304140,5412583753
6471357219,6340448627
6466147264,NULL
6471378834,NULL
6466159490,263675
6471379107,NULL
6471393451,NULL
6471400794,5771040823
6471469051,NULL
6471489716,NULL
6471516524,3184321035
6466168259,2068003417
6471524096,NULL
6471526169,NULL
6471532826,NULL
6471605709,376705673
6471606282,NULL
6471606663,5712160712
6471608209,NULL
6471608241,3043225893
6466208942,5206538322
6466224980,6202326440
6466227481,NULL
6466252458,NULL
6464046412,5359602007
6471234069,727716411
6471234427,5827011732
6471234936,5636466666
6471235450,6234384056
6471235735,NULL
6471243030,6074452096
6471243332,1380709104
6471243477,5008554959
6471243890,NULL
6471246580,NULL
6471247827,NULL
6471248025,NULL
6471250338,NULL
6471252505,677222186
6471255667,NULL
6471261413,NULL
6471268282,996946497
6471270749,1754910072
6471272504,2639365595
6471273197,6381493357
6471274231,NULL
6471275478,3130456126
6471285996,NULL
6471314093,6376891253
6471330468,NULL
6471331948,5152490501
6471332571,6381503719
6466221583,6376853204
6467350869,4777771576
6467361946,6206216593
6467363284,NULL
6467364755,NULL
6467381392,NULL
6467397544,NULL
6463833714,6181704485
6463838391,NULL
6463838870,3379987661
6463840832,3272549392
6471627614,6068745298
6471628223,6191057882
6471628287,NULL
6471628862,1836248971
6471629175,1016301220
6471630095,NULL
6471630121,4505107390
6471631176,NULL
6471632002,NULL
6471632384,6389117158
6467414400,2900154664
6467434388,6092874680
6467435978,3762269492
6459563697,6084602313
6459564913,6054743106
6459565116,NULL
6459566807,5708845857
6459575168,NULL
6459575207,NULL
6459575483,5894888848
6459578379,NULL
6459579208,2389684345
6459579567,NULL
6459580129,6175021472
6459580356,5812727318
6459587408,NULL
6459588937,543244749
6459589085,5794391644
6459589188,2449501384
6459590395,372183232
6459591639,5780578258
6459242279,6126329865
6459266585,2850545880
6459267929,5640394027
6459268825,6298125332
6459270203,NULL
6459283329,263036
6459284960,5960974258
6459290757,NULL
6464142570,NULL
6464155046,6413489483
6464157606,NULL
6464910499,NULL
6459382079,NULL
6459384475,5462740365
6459397834,NULL
6459401873,4084333050
6459403674,6084755383
6459405030,5428826751
6459414493,NULL
6459417314,5487768591
6459419584,4575157601
6459430214,NULL
6459430361,5487618196
6459434607,1935932132
6459437587,5560277434
6459439374,3459512790
6459461731,6415194828
6459462569,3306400545
6459467842,NULL
6459474515,6377101609
6459492673,3563312323
6459494276,NULL
6459496615,3329805687
6459498484,3759856970
6459499318,2291945770
6459501459,NULL
6459513035,4482545624
6459513125,2689233777
6459516073,2425619907
6459517190,6112763803
6459517388,NULL
6459519763,5962944374
6459550984,NULL
6459551208,3487605990
6459553303,6093013518
6459554099,2025944124
6445684607,5663143000
6445854543,NULL
6445854562,2531722372
6445862305,5663241009
6445880462,4464492567
6445893835,5789542820
6445910226,6389055321
6445917580,NULL
6450005367,5712125083
6466096587,1851661528
6466098742,5543738128
6466148800,2969294499
6471618776,4136519750
6471619221,5509634488
6471621296,6125116139
6471650532,1704374230
6471651116,NULL
6471651330,NULL
6471652040,3374016863
6471653350,6191057882
6471660256,4654035249
6471660314,5899876261
6471660570,215343082
6471660585,NULL
6471660785,6370525325
6471661061,4672355044
6471662384,NULL
6471662665,NULL
6471663188,6370563941
6471664984,1707750452
6471664995,3627257228
6471708034,2788619153
6471712193,6327615756
6471715015,5582441130
6471715493,NULL
6471720025,5740278252
6471900700,5504460908
6472940022,5433076028
6473999611,NULL
6474083169,6189639336
6474091334,NULL
6474967385,NULL
6474967778,4774844438
6474967949,3609868032
6474968488,5011879309
6474973580,NULL
6474973941,3433814380
6474974358,1147993665
6474978271,NULL
6474982471,NULL
6475033891,NULL
6475034125,6294679484
6475342404,5448029390
6476087007,5726301339
6476088797,6421606156
6476096562,NULL
6476100536,NULL
6476102159,NULL
6476103968,NULL
6476104015,5802350196
6476106152,5260260358
6476115838,NULL
6476117688,NULL
6476124504,NULL
6476125812,NULL
6476125981,NULL
6476129152,NULL
6476133729,5054878605
6476142583,NULL
6476147079,4691239144
6476151344,NULL
6476152323,NULL
6476153661,5042917487
6476154030,NULL
6476156682,NULL
6476161126,5669816460
6476183121,NULL
6476183217,5358953734
6476186275,6145163382
6476188761,5916684048
6476189427,NULL
6476191369,6393127730
6476195617,NULL
6476197588,2531706927
6476203883,NULL
6476204049,NULL
6476207379,5053344786
6476210737,NULL
6476211948,NULL
6476215659,NULL
6476221831,NULL
6476226304,3554072592
6476230635,3144579426
6476237773,6289768088
6476238600,5326894203
6476238721,NULL
6476240949,5744400439
6476244289,5512864530
6476251508,NULL
6476252924,NULL
6476253718,3714453462
6476261007,4078411454
6476261428,6371738823
6476265049,NULL
6476268509,NULL
6476281197,NULL
6476292201,2680508270
6476307687,6425705228
6477172415,NULL
6477176646,2759211410
6477182599,5967650102
6477209588,3144652707
6477210103,4786138811
6477218882,NULL
6477230146,2177586514
6477234475,5587037591
6477238055,6476238882
6477241111,2523245043
6477244064,NULL
6477245034,6078674848
6477246758,5889039011
6477250954,2021386786
6477257335,NULL
6477258948,NULL
6477264349,6280452562
6477265911,NULL
6477266901,NULL
6477269040,3275470384
6477270830,5726228762
6477276851,5570152973
6477276923,3275316963
6477277460,NULL
6477278807,NULL
6477282636,3993388624
6477283580,NULL
6477284112,4430073602
6477288399,4028485374
6477288736,NULL
6477289494,6174627806
6477304226,NULL
6477304781,NULL
6477307381,NULL
6477310628,NULL
6477311000,NULL
6477318851,77177
6477320026,5885549008
6477328470,6416426497
6477333188,1151549655
6477335400,1899908024
6477340084,NULL
6477340108,NULL
6477361256,5843160465
6477361573,NULL
6477362167,NULL
6477363328,5748961449
6477367929,760186371
6477374020,3754837735
6477377460,3445581161
6477380598,1921307823
6477395075,6351437809
6477398865,6088935591
6477400791,NULL
6477404656,NULL
6477406441,486220242
6477406822,NULL
6477418114,NULL
6477451399,5301276481
6477457919,NULL
6477468903,5347681601
6477472721,NULL
6477484115,NULL
6477491529,6309052398
6477494883,5112395605
6477499924,2843397636
6477515875,3337927613
6477525502,NULL
6477543038,NULL
6477562513,331284384
6477566382,3776808205
6477568984,5912905519
6477570150,6385444465
6477574635,5928370773
6477577059,6084754304
6477579445,5155271067
6481547878,4698492421
6481567005,6149137058
6481575950,4003103304
6481584827,NULL
6481586445,NULL
6481591431,647406648
6481613957,3888389506
6481621243,6231256462
6481629040,NULL
6481642966,NULL
6481645937,5691148661
6481647927,5644302988
6481655684,1963731502
6481664200,6344628685
6481676769,6373087669
6481681874,6327292967
6481693283,750495745
6481694850,NULL
6481696246,NULL
6481712069,NULL
6481720625,NULL
6481722101,1831949779
6481732691,NULL
6481733144,6384625061
6481734576,4433024166
6481734907,NULL
6481740839,6312768746
6481743742,NULL
6481744594,5528844292
6481744700,2068056441
6481746611,NULL
6481748116,NULL
6481748152,4874992863
6481750269,156134
6481751124,NULL
6481752001,3580106351
6481757285,5164503043
6481757465,NULL
6481757582,6064730767
6481760789,5412750234
6481769742,NULL
6481770621,NULL
6481771105,6395578501
6481772377,5173702178
6481772706,5967963542
6481781360,5980243101
6481782943,5046666880
6481784544,2630739915
6481786284,NULL
6481789031,NULL
6481790331,NULL
6481790837,3366021363
6481790923,6079811626
6481792827,NULL
6481793137,5967892330
6481794867,3987323359
6481799780,144618
6481801454,5922978026
6481804656,4599913992
6481806634,2134797587
6481808427,4406129517
6481810903,6053330297
6481811529,5705437396
6481811646,3073757454
6481815441,NULL
6481816017,5967963542
6481818638,3734191851
6481819911,4297929222
6481823943,6256083857
6481825057,NULL
6481825141,3733385509
6481825878,6224657853
6481827695,6149137058
6481829526,279754708
6481860288,4274805291
6481884552,6012909418
6481924154,5961394518
6481944944,6181936942
6481968521,NULL
6481987376,6403194249
6481994340,6280994860
6481996159,NULL
6482011407,NULL
6482016779,NULL
6482032817,2325735905
6482041553,6294445094
6482060941,5412513803
6482065667,NULL
6482070220,5762080491
6482079405,NULL
6482080291,6059265867
6482081598,6157524254
6482089451,NULL
6482091185,5976915145
6482092498,4028482396
6482094509,5293731680
6482097473,3835248818
6482098897,1480892064
6482128974,2577675376
6482129696,5839507285
6482135753,NULL
6482136293,6395673294
6482141224,NULL
6482142708,6162420454
6482145783,3192662641
6482145965,NULL
6482149976,NULL
6482150382,NULL
6482162285,1747095659
6482165612,5305943196
6482167644,NULL
6482168752,5965041446
6482169949,6389167516
6482172094,5176741458
6482175278,NULL
6482177108,5729642788
6482178933,6366614106
6482181376,6127452268
6482181626,6156493752
6482182366,5748961449
6482183124,5497504796
6482190560,2696718618
6482191827,4409242288
6483262630,5937371893
6485389344,6366168294
6485389501,NULL
6488278583,6064522147
6488279919,NULL
6488280056,5322538696
6488283302,5382537716
6488295113,3545331172
6488301695,1141267612
6488301794,5694266592
6488309913,NULL
6488326670,6235681703
6488331983,5752600501
6488333093,NULL
6488335727,6298241327
6488342021,4219074226
6488343133,5752639827
6488358134,5632209886
6488362524,5375563625
6488365111,5762180406
6488373611,5915252180
6488376430,5592832827
6488376928,2383298828
6488378822,1632480364
6488381867,4406567524
6488385495,4662110158
6488386293,6177877908
6488395879,NULL
6488396137,NULL
6488398114,6354236427
6488415318,146705528
6488418868,5355781188
6488420491,NULL
6488458491,NULL
6488459965,4556232862
6488469337,4238644056
6488501821,5912881301
6488501862,NULL
6488527227,6309266072
6488544841,2417082133
6488618734,NULL
6488621753,NULL
6488622001,6079796254
6488622444,5062978958
6488623409,2900187500
6488624003,4905270006
6488658965,1413144177
6488677916,NULL
6488679043,NULL
6488680795,5318907960
6488681983,NULL
6488689573,3190611972
6488691369,5937371893
6488700354,3677550947
6488701663,5466109548
6493935060,1089342322
6493998359,NULL
6493998973,6195489608
6494000117,3301940840
6494001375,6131590904
6494013614,4637936505
6494015455,4286800401
6494020945,NULL
6494024305,4945732929
6494038132,6316985616
6494038934,NULL
6494221141,6394510974
6494223427,2974256101
6494223519,6417617144
6494225966,4114545711
6494226040,3718099068
6494228755,NULL
6494277613,5808520787
6494282990,5794624484
6494285865,4411357545
6494299015,6389014380
6494306086,4417906076
6494322797,NULL
6494323850,6186930520
6494385488,NULL
6494396387,6394403288
6494397156,4199726959
6494404643,NULL
6494407733,NULL
6494409806,6451148397
6494416412,6450068163
6494416611,5176751109
6494418820,5549328324
6494431060,1806347588
6494431628,4650717432
6494435074,6361382556
6494534597,5640460910
6494587027,2495346568
6494602749,3867463051
6494606314,6381295775
6494606462,NULL
6498281552,NULL
6498281824,5757573571
6498294811,5054821615
6498301868,NULL
6498304045,NULL
6498313312,NULL
6498315090,4058046092
6498315591,NULL
6498317011,NULL
6498318051,NULL
6498326824,6394403288
6498327822,NULL
6498328392,NULL
6498345809,3568630888
6498346888,NULL
6498347373,4470715366
6498350465,2584653256
6498351318,4206061727
6498352097,5976700916
6498370682,NULL
6498371550,6298199448
6498381799,4103490193
6498383698,4470715366
6498387148,6249506470
6498390510,6433728418
6498391730,6021427006
6498394416,5756212404
6498394926,NULL
6498403352,566857170
6498420297,4530232759
6498422267,NULL
6498422598,6344562973
6498428757,6261273726
6498435079,96978
6498435405,5714495777
6498443371,NULL
6498443821,2335714766
6498448574,3340978134
6498449939,NULL
6498455639,6215417481
6498458061,6440242281
6498462410,NULL
6498465191,6280175089
6498467533,5417203319
6498468780,6411030957
6498470592,NULL
6498471061,5407165354
6498476796,5371645472
6498477484,NULL
6498477915,5694213668
6498478488,132865
6498480314,6016884141
6498487226,5184088675
6498488733,NULL
6498489688,6152629282
6498490826,5846458064
6498512443,6373044694
6498512693,6389309781
6498514828,6166530788
6498515692,5621648600
6498515908,4264185757
6498516826,5885259708
6498530020,4813322222
6498531172,NULL
6498533047,NULL
6498533812,5596159298
6498537029,NULL
6498543154,NULL
6498543755,NULL
6498545649,NULL
6498567278,5249417426
6498582614,4662972683
6498592301,NULL
6498593619,1807773419
6499675096,4010183039
6499715313,NULL
6499739006,NULL
6499758938,3922938335
6499772077,NULL
6499772213,5659025100
6499773519,NULL
6499786310,4425020471
6499804037,NULL
6499813313,NULL
6499813522,2798032085
6499823456,NULL
6499828279,NULL
6499859575,NULL
6499860185,6327459495
6499884343,6445898709
6499884374,NULL
6499884426,NULL
6499889099,NULL
6499889166,NULL
6499890215,5034560686
6499890733,1309922345
6499890819,3950968674
6499891819,NULL
6499898468,5827050998
6499898985,5351899017
6499899850,6313061248
6499900226,3421054423
6499901042,5785489905
6499907034,1891295726
6499907083,6499812074
6499907288,NULL
6499907441,NULL
6499907494,NULL
6499907602,6312664251
6499907724,NULL
6499908136,4467439989
6499908968,5659010337
6499913766,4125106943
6499914365,NULL
6499915520,3446819331
6499915635,NULL
6499915981,3448996541
6499916223,5479507025
6499920789,NULL
6499920928,NULL
6499922418,2247830226
6499922465,NULL
6499922648,NULL
6499923293,NULL
6499927948,NULL
6499928122,5857624343
6499929146,NULL
6499929645,4352276834
6499929841,2034442481
6499932101,NULL
6499936404,3140356897
6499937357,NULL
6499939200,NULL
6499939433,NULL
6499940261,5335806121
6499972199,2101317037
6499972422,5339563390
6499972829,6121333548
6499983326,NULL
6499983454,NULL
6499983699,NULL
6499984192,NULL
6499984476,NULL
6499984699,NULL
6499985538,2108276439
6499985782,6002851534
6499986754,NULL
6499987155,NULL
6499989134,NULL
6499990592,5967934134
6499991318,NULL
6499992429,NULL
6499992929,NULL
6499993948,NULL
6499994168,NULL
6500002427,NULL
6500002918,NULL
6500003584,2042472580
6500003773,NULL
6500003836,NULL
6500004264,5187009700
6500013110,NULL
6500014045,NULL
6500014187,NULL
6500015108,NULL
6500015328,NULL
6500016022,NULL
6500019394,3656653303
6500023829,3038729557
6500023869,6345088407
6500024044,6191252534
6500024079,NULL
6500024755,NULL
6500025233,NULL
6500025526,4992586234
6500025661,NULL
6499982244,NULL
6500027940,2413491560
6500028109,NULL
6500028223,NULL
6500028529,NULL
6500029040,NULL
6499980252,NULL
6499980206,NULL
6499978174,NULL
6499965910,NULL
6499965749,NULL
6500033527,4428085129
6500034091,3707975475
6500034562,NULL
6500034932,NULL
6500035028,NULL
6500035566,NULL
6499965560,6191071138
6499965426,5019995051
6499965135,NULL
6499964197,NULL
6499964100,6381507627
6499958601,NULL
6500042937,NULL
6500043279,NULL
6499957438,6417617144
6499956136,NULL
6499956119,4915332516
6499949320,614426667
6500045619,NULL
6500045942,5839513444
6500046175,NULL
6500046780,NULL
6499949259,NULL
6499949181,4335015323
6499948177,6108699565
6499947610,6166229183
6499947512,4193299326
6499947274,6312997906
6503107656,5343317286
6503479477,6268554401
6503479714,NULL
6503480404,NULL
6503480938,NULL
6503481887,4376432961
6503482829,NULL
6503483516,NULL
6503483777,NULL
6503483856,NULL
6503484565,NULL
6499947249,NULL
6499946171,3241790540
6499945766,5928982522
6499945671,NULL
6499883533,NULL
6499883039,6162556422
6499882760,5848113287
6499870494,NULL
6499870445,NULL
6499869549,5391920602
6499869521,6078215525
6499869385,6166566638
6499866285,4805429440
6499800668,5873510927
6499797648,2306384124
6499779806,4522379069
6499766738,NULL
6499765190,4953048384
6499763497,4918243700
6499757473,NULL
6499757039,NULL
6499750130,NULL
6499727579,NULL
6499712318,NULL
6499682876,NULL
6499682491,NULL
6499677695,NULL
6498525904,NULL
6498525250,6361072986
6498525201,6309332884
6498505621,6304307554
6498505169,NULL
6503529638,5427775360
6503530107,NULL
6503530367,NULL
6503530876,NULL
6498504578,6256113861
6498500563,1707744593
6498497590,NULL
6498491138,6304359936
6503546318,NULL
6503547170,NULL
6503548804,NULL
6503549161,NULL
6503553311,4460041596
6503554207,NULL
6503555213,6441815144
6503555240,NULL
6498490966,6093363880
6498409229,4494863416
6498409024,NULL
6498405222,NULL
6498368897,NULL
6498325641,NULL
6498324075,NULL
6503562733,6389167516
6503564111,NULL
6503567028,2335714766
6498322304,NULL
6498311416,NULL
6498306920,NULL
6498288985,NULL
6503577521,4634886955
6503577787,3848450994
6503578512,NULL
6503579080,NULL
6503579589,NULL
6503581246,6104760470
6503583833,3122586479
6503584219,NULL
6503586204,NULL
6503586419,NULL
6503586485,6381594537
6503589133,NULL
6503589277,NULL
6503590160,NULL
6503593206,2322455293
6503593248,4168655844
6503593296,NULL
6503593554,NULL
6503594725,4406353343
6503594808,6097143467
6503597004,NULL
6503602912,NULL
6498275479,6030724578
6498274174,4634838555
6498273474,NULL
6498272446,6416397548
6498268330,NULL
6498265407,5649765882
6503614595,4252795083
6503614920,NULL
6503618916,NULL
6503619349,NULL
6503620494,NULL
6498263511,NULL
6503628180,NULL
6503632411,NULL
6503633045,NULL
6503633235,NULL
6498258959,5074658749
6498258881,6261369186
6503641471,NULL
6503642966,4787097151
6503645118,NULL
6498253504,5335701471
6498251978,5956924581
6503654405,5268785419
6503654756,4388483894
6503655236,NULL
6498236972,3337977163
6494607045,3763043884
6494598110,6156493752
6494585628,4863843605
6494582635,NULL
6494575635,6381168339
6494574465,NULL
6494574269,6440236936
6503667163,NULL
6503668185,5964069852
6503669840,5248310218
6494570375,3100285772
6494565499,NULL
6494564893,6440678389
6494561638,6059624286
6503678641,NULL
6494560748,3301940840
6494550173,6059763869
6494549498,6433577001
6494548310,6415194828
6494547265,NULL
6503692404,5358811627
6503693036,NULL
6503697051,NULL
6503697560,5278500082
6494543324,NULL
6494541363,NULL
6494532518,5367186682
6494526662,6266270490
6494519633,6434006745
6494518647,6395594788
6494516857,4133818421
6494516190,NULL
6494516134,5543715392
6494512177,4883986094
6494510261,2619983467
6494509530,150511539
6494505174,NULL
6503726964,5069543811
6503727831,5440505623
6503728258,NULL
6503728298,NULL
6503728390,5386365185
6503731141,NULL
6503732389,NULL
6503733680,3494536313
6503733833,NULL
6503735905,NULL
6503737352,5705453268
6503737945,NULL
6503738952,3430397831
6503740565,NULL
6503741392,2749660610
6503742582,NULL
6503744383,5537143894
6494495847,6191252534
6494495708,6441964207
6494494381,6441964207
6503751355,6441952805
6503752133,NULL
6503752568,NULL
6503753751,5286939294
6503755811,NULL
6503758293,NULL
6503759704,NULL
6503762432,6199325047
6503762838,3283883850
6503767177,NULL
6494490582,6351376682
6494488948,5780741270
6494484912,180833
6494482309,6104750229
6494452105,6059763869
6494448728,2517902271
6494440544,6300484498
6494427293,NULL
6494422676,NULL
6494422324,3573299395
6494421512,5962762447
6494383352,6344753226
6494379343,NULL
6494379196,6053477022
6494358384,4634838555
6494316234,5180845986
6494313546,NULL
6494294786,6395652561
6494274589,6117370643
6494269824,5937334369
6494268983,5278649376
6494254141,6399042678
6494241943,2024435793
6494234903,NULL
6494232076,4494863416
6494231594,5650778127
6494213949,6433964623
6494213000,5560358050
6503808706,NULL
6494205061,246182
6494201291,6244699196
6494033097,4417909035
6494032390,NULL
6494028648,5812768675
6494004852,2792796199
6503821767,NULL
6503822443,3184183904
6503824589,4152481701
6503828344,6211725471
6493977180,5729519195
6493970394,3065292535
6493967948,4078411454
6503842786,NULL
6503843633,6049751266
6493964284,5912471408
6493918473,4202519066
6503862789,NULL
6503864752,3668632920
6503865396,NULL
6503866352,2696793308
6503866744,NULL
6493893411,NULL
6493838647,2606537487
6488825556,2533519465
6488820565,252141
6503876864,NULL
6503883015,NULL
6488782944,5876810634
6488771762,4777732119
6488770481,4613490604
6488766408,NULL
6488766305,1882866833
6488760103,NULL
6488755722,5195728215
6503909393,NULL
6503910675,NULL
6503912769,6299269714
6488754633,5957426289
6488750991,5933304867
6488729285,NULL
6488724034,2565403076
6503926772,NULL
6488709782,3181952250
6488704845,5440402944
6488704636,3200856810
6488674933,4582069333
6488674155,257034
6488650324,2687582031
6503964186,2528140635
6503964860,NULL
6488630120,3604844211
6488624018,NULL
6488611188,2002321709
6488608642,3175939503
6488604217,3189163971
6488602013,5948702257
6488575130,NULL
6488572115,NULL
6488558774,6488556083
6488555856,5967875340
6488554298,6240848261
6488553190,4610501255
6488552515,5912475111
6488545705,5420631957
6488538673,5012149629
6488537861,NULL
6504004554,6049659003
6488534914,6162072237
6488533136,6299364852
6488518963,4593134561
6488512401,6186683969
6488497772,4593134561
6488495547,4264039600
6488492304,5808726899
6488486576,NULL
6488485858,3967342674
6488482961,6176532838
6488480763,4070734699
6488451227,5967875340
6488291846,5962979872
6488288052,NULL
6504030388,NULL
6504039539,NULL
6488285439,5976571236
6488274620,5408413567
6488258852,NULL
6504047394,NULL
6504047702,1944977738
6504050226,6393127730
6504050716,NULL
6504051212,NULL
6504052471,6392996505
6504052813,NULL
6504055605,NULL
6504058853,6373036010
6488258007,6361267340
6504075406,3451661227
6504076084,NULL
6504079447,NULL
6504079926,NULL
6504080132,6403194249
6504082675,NULL
6504087830,3186535117
6504089033,NULL
6488254487,5762421826
6488239972,3888403843
6488237244,NULL
6482135216,5734148082
6482135027,NULL
6482134009,5980641507
6482118906,6059557263
6482118544,5171513559
6482117887,NULL
6482117094,4406249117
6482114360,208158
6482114204,5714473695
6482112652,3563269103
6482112041,NULL
6482110808,NULL
6482108625,6275324625
6482106744,6223563682
6482106120,5388846120
6482102873,2784331795
6482077918,NULL
6482076931,NULL
6482065893,6206331535
6482058297,1544523282
6482049996,6138520589
6482048905,4588063326
6481976509,6176675680
6481961115,5713259238
6481867573,6199582300
6504137143,NULL
6504137315,6376723213
6504137581,NULL
6504138813,NULL
6504139013,6064433181
6504139107,NULL
6504139387,NULL
6504139773,255369444
6504140075,NULL
6504140106,NULL
6481866812,NULL
6481862805,NULL
6481832987,3774043106
6481831373,NULL
6481779461,4008732739
6481778790,5611984534
6504147450,5662997243
6504148914,NULL
6504150694,4414379239
6504151074,5412834629
6504152014,6186888118
6504153945,NULL
6504154684,NULL
6481778354,5838798755
6481777968,4331324886
6481777902,NULL
6481777586,5812682140
6481776342,5812682140
6481774900,6308995893
6481764235,4554491933
6481762518,NULL
6481761881,5812899707
6481729897,2995167707
6504167540,NULL
6504167721,NULL
6504168800,NULL
6504168845,NULL
6504169088,NULL
6481728815,6425705228
6481727591,2144311995
6481725286,6156493752
6504173670,NULL
6504173761,NULL
6504173833,3925885055
6504173951,NULL
6504176276,3960857900
6504177548,NULL
6504177830,5650779076
6500027437,3970517415
6500027417,NULL
6500026743,NULL
6504183620,NULL
6504183748,6249353002
6504184447,4467439989
6504185992,6441818272
6504189043,NULL
6504189099,NULL
6504190298,NULL
6504193250,5399957943
6504193316,5437207208
6504193401,NULL
6500026721,NULL
6500026572,5578901001
6504201544,4631866287
6504204551,NULL
6500026405,NULL
6500026303,NULL
6500026181,NULL
6500025815,2708858768
6500022340,236766085
6504209484,4530268488
6504209889,5509673837
6504211685,NULL
6504211795,NULL
6500022288,NULL
6500022267,NULL
6500021786,NULL
6500021212,5912897978
6504220104,NULL
6504220485,5670137617
6504221211,NULL
6504221756,NULL
6504222753,NULL
6500020954,NULL
6500020513,NULL
6500020424,NULL
6500020366,NULL
6500012257,NULL
6504229515,NULL
6504229990,NULL
6504230104,NULL
6504230682,NULL
6500012124,6191252534
6500011475,NULL
6500009772,1289013231
6500009482,NULL
6500009273,6166317703
6500007865,NULL
6500007813,2013616416
6500007739,NULL
6500007686,NULL
6500007654,3419165966
6500006938,NULL
6500006759,3889143668
6499998961,NULL
6499997816,3013453945
6504245491,NULL
6504247008,NULL
6504248000,NULL
6504249172,NULL
6504249212,5042682761
6504250792,NULL
6504252118,NULL
6504253095,NULL
6504253509,NULL
6504253929,5953073910
6499997590,NULL
6499995981,NULL
6499995679,NULL
6500030511,NULL
6500030756,NULL
6500031304,NULL
6504260835,6289793124
6504264359,4634886955
6504264634,NULL
6504265177,NULL
6504265467,NULL
6504266241,6361071430
6504266534,NULL
6504290419,NULL
6500032388,NULL
6508891753,NULL
6508894579,NULL
6508896957,NULL
6499977694,1119015239
6499976260,NULL
6499975732,NULL
6499975600,NULL
6499975175,NULL
6508908720,NULL
6508914788,NULL
6509520899,NULL
6509602928,NULL
6509863490,NULL
6509866002,NULL
6509866586,5358966040
6509867862,6344470151
6509871524,3233974161
6499974149,NULL
6499968544,NULL
6509884787,6174490083
6509887904,5675916643
6509888888,5358949703
6509891543,6437893053
6499968407,NULL
6499967956,5625899939
6500033152,6041443592
6500036922,NULL
6509904519,5869817053
6509905570,NULL
6509908661,5748931719
6509908968,NULL
6509910433,NULL
6509912550,6186809182
6500036960,NULL
6500037295,NULL
6500038805,NULL
6500039406,NULL
6509928714,NULL
6500039806,NULL
6509950646,NULL
6509954107,NULL
6509955454,1891356499
6499962212,324289304
6499961546,258797
6509968748,NULL
6509969267,NULL
6509969386,NULL
6509976190,NULL
6509979456,1719574172
6509980646,NULL
6509987137,NULL
6509987919,5659013623
6509991290,2472081321
6509992410,3474392424
6499961374,NULL
6499960620,4605719240
6499960403,4081330258
6500043641,NULL
6500043801,NULL
6510008966,NULL
6510012260,NULL
6510028614,5023590449
6510030340,NULL
6510033197,5428861239
6510035713,NULL
6510038126,NULL
6500045033,NULL
6500045302,6533349721
6499954941,5429824993
6499954845,5537150023
6510055258,3275508042
6499954789,NULL
6499952357,6417660864
6499951507,2466939754
6499951214,468788106
6510068008,5967504382
6510069538,NULL
6510071580,NULL
6510091935,5046659693
6499950970,NULL
6499950002,5351899017
6499949840,5834821594
6510107373,NULL
6510110534,4518422497
6499949593,6054659788
6500048568,NULL
6500050212,NULL
6500051476,NULL
6500971826,NULL
6510125415,3430412847
6510125671,5346497677
6510128589,NULL
6501183196,3957995831
6502225777,3102843418
6503484638,6361022341
6503486767,NULL
6510135975,NULL
6510138112,NULL
6510139733,NULL
6503487621,NULL
6503488908,1056744782
6503490109,NULL
6510148642,3754837735
6499944754,1765410429
6499942992,NULL
6499942896,NULL
6499942330,NULL
6499941913,6121224564
6499940626,2900699592
6499940612,NULL
6499940544,NULL
6499934977,6309266072
6499934288,NULL
6510191735,6210355167
6510193419,NULL
6510198532,NULL
6510205400,6294482011
6510205706,1782425103
6510206955,NULL
6510207760,4634838555
6510208128,NULL
6510208492,5005099956
6510213187,4003099393
6510223810,NULL
6510236537,3778179174
6510240877,NULL
6510241520,NULL
6510241659,NULL
6510246983,5936708754
6510250520,6371923820
6510252386,NULL
6510253438,6162552029
6510260883,5073146373
6510262745,NULL
6510263057,NULL
6510276115,5332242489
6510279632,NULL
6510280462,NULL
6510282619,5342710988
6510289435,NULL
6510289836,NULL
6510290997,NULL
6510292792,NULL
6510293104,5375563625
6510296116,4683959981
6499933915,1668766972
6499933638,NULL
6499932896,NULL
6499927435,NULL
6499927428,NULL
6499925139,NULL
6499924792,3378738999
6499924502,NULL
6499924096,2692653696
6499918893,NULL
6499918645,NULL
6499918516,4379044409
6499918358,5134295920
6499916881,6356461160
6499912402,6437709874
6499912076,6089149730
6499911869,5714406481
6499911537,NULL
